target,x,y
2.362575234071611e-41,2.8775510204081627,-3.0
1.6530524455845538e-46,3.0,-3.0
2.3690134634188663e-46,-3.0,-2.877551020408163
3.3858408744413325e-41,-2.877551020408163,-2.877551020408163
2.2865481823870137e-36,-2.7551020408163267,-2.877551020408163
7.296405636005718e-32,-2.63265306122449,-2.877551020408163
1.100151213242695e-27,-2.510204081632653,-2.877551020408163
7.838096264332978e-24,-2.387755102040816,-2.877551020408163
2.6386610297859394e-20,-2.2653061224489797,-2.877551020408163
4.197313538763822e-17,-2.142857142857143,-2.877551020408163
3.154815895540463e-14,-2.020408163265306,-2.877551020408163
1.1204472824853804e-11,-1.8979591836734695,-2.877551020408163
1.880284794260682e-09,-1.7755102040816326,-2.877551020408163
1.4909759540507605e-07,-1.653061224489796,-2.877551020408163
5.58640533570224e-06,-1.5306122448979593,-2.877551020408163
9.890290486437982e-05,-1.4081632653061225,-2.877551020408163
0.0008273712963421967,-1.2857142857142858,-2.877551020408163
0.003270443507772402,-1.163265306122449,-2.877551020408163
0.006108402588149381,-1.0408163265306123,-2.877551020408163
0.0053909270280469435,-0.9183673469387754,-2.877551020408163
0.0022480939588922118,-0.795918367346939,-2.877551020408163
0.00044316468051452485,-0.6734693877551021,-2.877551020408163
4.928666101175356e-05,-0.5510204081632653,-2.877551020408163
0.00016315609499843863,-0.4285714285714288,-2.877551020408163
0.0015293704205167223,-0.30612244897959195,-2.877551020408163
0.006849713397533537,-0.18367346938775508,-2.877551020408163
0.014496313675163701,-0.06122448979591866,-2.877551020408163
0.014496313675163715,0.06122448979591821,-2.877551020408163
0.006849713397533537,0.18367346938775508,-2.877551020408163
0.0015293704205167223,0.30612244897959195,-2.877551020408163
0.00016315609499844032,0.4285714285714284,-2.877551020408163
4.928666101175356e-05,0.5510204081632653,-2.877551020408163
0.00044316468051452485,0.6734693877551021,-2.877551020408163
0.002248093958892202,0.7959183673469385,-2.877551020408163
0.0053909270280469435,0.9183673469387754,-2.877551020408163
0.006108402588149393,1.0408163265306118,-2.877551020408163
0.003270443507772396,1.1632653061224492,-2.877551020408163
0.0008273712963421987,1.2857142857142856,-2.877551020408163
9.890290486438089e-05,1.408163265306122,-2.877551020408163
5.58640533570224e-06,1.5306122448979593,-2.877551020408163
1.4909759540507658e-07,1.6530612244897958,-2.877551020408163
1.880284794260709e-09,1.7755102040816322,-2.877551020408163
1.1204472824853804e-11,1.8979591836734695,-2.877551020408163
3.154815895540463e-14,2.020408163265306,-2.877551020408163
4.1973135387639116e-17,2.1428571428571423,-2.877551020408163
2.6386610297859394e-20,2.2653061224489797,-2.877551020408163
7.838096264332978e-24,2.387755102040816,-2.877551020408163
1.1001512132427342e-27,2.5102040816326525,-2.877551020408163
7.296405636005718e-32,2.63265306122449,-2.877551020408163
2.286548182387111e-36,2.7551020408163263,-2.877551020408163
3.385840874441477e-41,2.8775510204081627,-2.877551020408163
2.3690134634188663e-46,3.0,-2.877551020408163
3.3445425176294482e-46,-3.0,-2.7551020408163267
4.7800862837454e-41,-2.877551020408163,-2.7551020408163267
3.228119102187454e-36,-2.7551020408163267,-2.7551020408163267
1.0300970953653686e-31,-2.63265306122449,-2.7551020408163267
1.5531792306497504e-27,-2.510204081632653,-2.7551020408163267
1.1065722765248436e-23,-2.387755102040816,-2.7551020408163267
3.725227458604192e-20,-2.2653061224489797,-2.7551020408163267
5.925712878793902e-17,-2.142857142857143,-2.7551020408163267
4.453928211408662e-14,-2.020408163265306,-2.7551020408163267
1.581832958275647e-11,-1.8979591836734695,-2.7551020408163267
2.654561713879564e-09,-1.7755102040816326,-2.7551020408163267
2.104940536677809e-07,-1.653061224489796,-2.7551020408163267
7.886814682346334e-06,-1.5306122448979593,-2.7551020408163267
0.00013962983982311405,-1.4081632653061225,-2.7551020408163267
0.0011680720777707914,-1.2857142857142858,-2.7551020408163267
0.004617169776428555,-1.163265306122449,-2.7551020408163267
0.008623763640996691,-1.0408163265306123,-2.7551020408163267
0.007610840939975162,-0.9183673469387754,-2.7551020408163267
0.0031738299276231063,-0.795918367346939,-2.7551020408163267
0.0006256541548537516,-0.6734693877551021,-2.7551020408163267
6.958226951901999e-05,-0.5510204081632653,-2.7551020408163267
0.00023034166126905715,-0.4285714285714288,-2.7551020408163267
0.002159145347042963,-0.30612244897959195,-2.7551020408163267
0.009670336638173961,-0.18367346938775508,-2.7551020408163267
0.020465707850181817,-0.06122448979591866,-2.7551020408163267
0.020465707850181845,0.06122448979591821,-2.7551020408163267
0.009670336638173961,0.18367346938775508,-2.7551020408163267
0.002159145347042963,0.30612244897959195,-2.7551020408163267
0.00023034166126905957,0.4285714285714284,-2.7551020408163267
6.958226951901999e-05,0.5510204081632653,-2.7551020408163267
0.0006256541548537516,0.6734693877551021,-2.7551020408163267
0.003173829927623095,0.7959183673469385,-2.7551020408163267
0.007610840939975162,0.9183673469387754,-2.7551020408163267
0.008623763640996698,1.0408163265306118,-2.7551020408163267
0.004617169776428547,1.1632653061224492,-2.7551020408163267
0.0011680720777707955,1.2857142857142856,-2.7551020408163267
0.00013962983982311527,1.408163265306122,-2.7551020408163267
7.886814682346334e-06,1.5306122448979593,-2.7551020408163267
2.1049405366778205e-07,1.6530612244897958,-2.7551020408163267
2.6545617138796114e-09,1.7755102040816322,-2.7551020408163267
1.581832958275647e-11,1.8979591836734695,-2.7551020408163267
4.453928211408662e-14,2.020408163265306,-2.7551020408163267
5.925712878794028e-17,2.1428571428571423,-2.7551020408163267
3.725227458604192e-20,2.2653061224489797,-2.7551020408163267
1.1065722765248436e-23,2.387755102040816,-2.7551020408163267
1.5531792306498058e-27,2.5102040816326525,-2.7551020408163267
1.0300970953653686e-31,2.63265306122449,-2.7551020408163267
3.2281191021875914e-36,2.7551020408163263,-2.7551020408163267
4.780086283745604e-41,2.8775510204081627,-2.7551020408163267
3.3445425176294482e-46,3.0,-2.7551020408163267
4.651512685765465e-46,-3.0,-2.63265306122449
6.648033885260555e-41,-2.877551020408163,-2.63265306122449
4.4895936815985156e-36,-2.7551020408163267,-2.63265306122449
1.4326353100328667e-31,-2.63265306122449,-2.63265306122449
2.1601258936171184e-27,-2.510204081632653,-2.63265306122449
1.538995230241518e-23,-2.387755102040816,-2.63265306122449
5.180960531887924e-20,-2.2653061224489797,-2.63265306122449
8.241344962015959e-17,-2.142857142857143,-2.63265306122449
6.194420751912087e-14,-2.020408163265306,-2.63265306122449
2.1999768379073465e-11,-1.8979591836734695,-2.63265306122449
3.6919032789004567e-09,-1.7755102040816326,-2.63265306122449
2.92750280719368e-07,-1.653061224489796,-2.63265306122449
1.0968800172771471e-05,-1.5306122448979593,-2.63265306122449
0.00019419396459308998,-1.4081632653061225,-2.63265306122449
0.0016245277370521534,-1.2857142857142858,-2.63265306122449
0.006421453359968879,-1.163265306122449,-2.63265306122449
0.011993731807473321,-1.0408163265306123,-2.63265306122449
0.010584982249449766,-0.9183673469387754,-2.63265306122449
0.004414089548266483,-0.795918367346939,-2.63265306122449
0.0008701453854642072,-0.6734693877551021,-2.63265306122449
9.677341749013872e-05,-0.5510204081632653,-2.63265306122449
0.0003203538761446902,-0.4285714285714288,-2.63265306122449
0.003002889608740976,-0.30612244897959195,-2.63265306122449
0.013449281422193166,-0.18367346938775508,-2.63265306122449
0.028463235012411946,-0.06122448979591866,-2.63265306122449
0.028463235012411985,0.06122448979591821,-2.63265306122449
0.013449281422193166,0.18367346938775508,-2.63265306122449
0.003002889608740976,0.30612244897959195,-2.63265306122449
0.0003203538761446936,0.4285714285714284,-2.63265306122449
9.677341749013872e-05,0.5510204081632653,-2.63265306122449
0.0008701453854642072,0.6734693877551021,-2.63265306122449
0.004414089548266467,0.7959183673469385,-2.63265306122449
0.010584982249449766,0.9183673469387754,-2.63265306122449
0.011993731807473332,1.0408163265306118,-2.63265306122449
0.006421453359968868,1.1632653061224492,-2.63265306122449
0.0016245277370521588,1.2857142857142856,-2.63265306122449
0.0001941939645930917,1.408163265306122,-2.63265306122449
1.0968800172771471e-05,1.5306122448979593,-2.63265306122449
2.927502807193696e-07,1.6530612244897958,-2.63265306122449
3.691903278900522e-09,1.7755102040816322,-2.63265306122449
2.1999768379073465e-11,1.8979591836734695,-2.63265306122449
6.194420751912087e-14,2.020408163265306,-2.63265306122449
8.241344962016135e-17,2.1428571428571423,-2.63265306122449
5.180960531887924e-20,2.2653061224489797,-2.63265306122449
1.538995230241518e-23,2.387755102040816,-2.63265306122449
2.160125893617195e-27,2.5102040816326525,-2.63265306122449
1.4326353100328667e-31,2.63265306122449,-2.63265306122449
4.4895936815987074e-36,2.7551020408163263,-2.63265306122449
6.64803388526084e-41,2.8775510204081627,-2.63265306122449
4.651512685765465e-46,3.0,-2.63265306122449
6.372942412539594e-46,-3.0,-2.510204081632653
9.108335281344131e-41,-2.877551020408163,-2.510204081632653
6.151100495992845e-36,-2.7551020408163267,-2.510204081632653
1.9628243424875865e-31,-2.63265306122449,-2.510204081632653
2.959544314688265e-27,-2.510204081632653,-2.510204081632653
2.1085458942241473e-23,-2.387755102040816,-2.510204081632653
7.098328079896167e-20,-2.2653061224489797,-2.510204081632653
1.129129820617869e-16,-2.142857142857143,-2.510204081632653
8.486849203224178e-14,-2.020408163265306,-2.510204081632653
3.0141432785530936e-11,-1.8979591836734695,-2.510204081632653
5.058201187132043e-09,-1.7755102040816326,-2.510204081632653
4.010911731980593e-07,-1.653061224489796,-2.510204081632653
1.502812881702873e-05,-1.5306122448979593,-2.510204081632653
0.00026606117983979047,-1.4081632653061225,-2.510204081632653
0.0022257322327613707,-1.2857142857142858,-2.510204081632653
0.008797901936960091,-1.163265306122449,-2.510204081632653
0.016432366691029085,-1.0408163265306123,-2.510204081632653
0.01450226772893257,-0.9183673469387754,-2.510204081632653
0.006047653826889621,-0.795918367346939,-2.510204081632653
0.0011921683991253872,-0.6734693877551021,-2.510204081632653
0.0001325872803951762,-0.5510204081632653,-2.510204081632653
0.0004389102948276657,-0.4285714285714288,-2.510204081632653
0.004114197647204837,-0.30612244897959195,-2.510204081632653
0.018426585453796402,-0.18367346938775508,-2.510204081632653
0.038996896249210315,-0.06122448979591866,-2.510204081632653
0.03899689624921037,0.06122448979591821,-2.510204081632653
0.018426585453796402,0.18367346938775508,-2.510204081632653
0.004114197647204837,0.30612244897959195,-2.510204081632653
0.0004389102948276698,0.4285714285714284,-2.510204081632653
0.0001325872803951762,0.5510204081632653,-2.510204081632653
0.0011921683991253872,0.6734693877551021,-2.510204081632653
0.006047653826889594,0.7959183673469385,-2.510204081632653
0.01450226772893257,0.9183673469387754,-2.510204081632653
0.0164323666910291,1.0408163265306118,-2.510204081632653
0.008797901936960076,1.1632653061224492,-2.510204081632653
0.002225732232761377,1.2857142857142856,-2.510204081632653
0.0002660611798397928,1.408163265306122,-2.510204081632653
1.502812881702873e-05,1.5306122448979593,-2.510204081632653
4.0109117319806216e-07,1.6530612244897958,-2.510204081632653
5.058201187132133e-09,1.7755102040816322,-2.510204081632653
3.0141432785530936e-11,1.8979591836734695,-2.510204081632653
8.486849203224178e-14,2.020408163265306,-2.510204081632653
1.129129820617893e-16,2.1428571428571423,-2.510204081632653
7.098328079896167e-20,2.2653061224489797,-2.510204081632653
2.1085458942241473e-23,2.387755102040816,-2.510204081632653
2.95954431468837e-27,2.5102040816326525,-2.510204081632653
1.9628243424875865e-31,2.63265306122449,-2.510204081632653
6.151100495993107e-36,2.7551020408163263,-2.510204081632653
9.108335281344518e-41,2.8775510204081627,-2.510204081632653
6.372942412539594e-46,3.0,-2.510204081632653
8.601497639198346e-46,-3.0,-2.387755102040816
1.2293430467118914e-40,-2.877551020408163,-2.387755102040816
8.302079788238715e-36,-2.7551020408163267,-2.387755102040816
2.649204693086207e-31,-2.63265306122449,-2.387755102040816
3.994467827891399e-27,-2.510204081632653,-2.387755102040816
2.845883636987547e-23,-2.387755102040816,-2.387755102040816
9.580543533760182e-20,-2.2653061224489797,-2.387755102040816
1.5239754037762872e-16,-2.142857142857143,-2.387755102040816
1.1454616825366123e-13,-2.020408163265306,-2.387755102040816
4.068159511949617e-11,-1.8979591836734695,-2.387755102040816
6.827004349529189e-09,-1.7755102040816326,-2.387755102040816
5.413488081389417e-07,-1.653061224489796,-2.387755102040816
2.028331752800671e-05,-1.5306122448979593,-2.387755102040816
0.00035910015533348056,-1.4081632653061225,-2.387755102040816
0.0030040488845333247,-1.2857142857142858,-2.387755102040816
0.011874441638098041,-1.163265306122449,-2.387755102040816
0.022178603563279997,-1.0408163265306123,-2.387755102040816
0.01957356799396019,-0.9183673469387754,-2.387755102040816
0.008162458837275266,-0.795918367346939,-2.387755102040816
0.0016090579526384851,-0.6734693877551021,-2.387755102040816
0.00017895174716514922,-0.5510204081632653,-2.387755102040816
0.0005923929043124048,-0.4285714285714288,-2.387755102040816
0.0055528920644248945,-0.30612244897959195,-2.387755102040816
0.02487018099637227,-0.18367346938775508,-2.387755102040816
0.052633726983573756,-0.06122448979591866,-2.387755102040816
0.052633726983573825,0.06122448979591821,-2.387755102040816
0.02487018099637227,0.18367346938775508,-2.387755102040816
0.0055528920644248945,0.30612244897959195,-2.387755102040816
0.0005923929043124103,0.4285714285714284,-2.387755102040816
0.00017895174716514922,0.5510204081632653,-2.387755102040816
0.0016090579526384851,0.6734693877551021,-2.387755102040816
0.00816245883727523,0.7959183673469385,-2.387755102040816
0.01957356799396019,0.9183673469387754,-2.387755102040816
0.022178603563280015,1.0408163265306118,-2.387755102040816
0.011874441638098018,1.1632653061224492,-2.387755102040816
0.0030040488845333355,1.2857142857142856,-2.387755102040816
0.00035910015533348376,1.408163265306122,-2.387755102040816
2.028331752800671e-05,1.5306122448979593,-2.387755102040816
5.413488081389446e-07,1.6530612244897958,-2.387755102040816
6.827004349529286e-09,1.7755102040816322,-2.387755102040816
4.068159511949617e-11,1.8979591836734695,-2.387755102040816
1.1454616825366123e-13,2.020408163265306,-2.387755102040816
1.5239754037763198e-16,2.1428571428571423,-2.387755102040816
9.580543533760182e-20,2.2653061224489797,-2.387755102040816
2.845883636987547e-23,2.387755102040816,-2.387755102040816
3.994467827891541e-27,2.5102040816326525,-2.387755102040816
2.649204693086207e-31,2.63265306122449,-2.387755102040816
8.302079788239069e-36,2.7551020408163263,-2.387755102040816
1.2293430467119438e-40,2.8775510204081627,-2.387755102040816
8.601497639198346e-46,3.0,-2.387755102040816
1.1436587335900574e-45,-3.0,-2.2653061224489797
1.6345396707930709e-40,-2.877551020408163,-2.2653061224489797
1.1038480105501259e-35,-2.7551020408163267,-2.2653061224489797
3.5223936707354394e-31,-2.63265306122449,-2.2653061224489797
5.311061176828117e-27,-2.510204081632653,-2.2653061224489797
3.783898819421384e-23,-2.387755102040816,-2.2653061224489797
1.2738330863444562e-19,-2.2653061224489797,-2.2653061224489797
2.026284088438839e-16,-2.142857142857143,-2.2653061224489797
1.5230106571858003e-13,-2.020408163265306,-2.2653061224489797
5.409041949016058e-11,-1.8979591836734695,-2.2653061224489797
9.07721361570241e-09,-1.7755102040816326,-2.2653061224489797
7.197796457273319e-07,-1.653061224489796,-2.2653061224489797
2.6968784053804717e-05,-1.5306122448979593,-2.2653061224489797
0.0004774610726033468,-1.4081632653061225,-2.2653061224489797
0.003994195995905883,-1.2857142857142858,-2.2653061224489797
0.015788307403618473,-1.163265306122449,-2.2653061224489797
0.029488764315164808,-1.0408163265306123,-2.2653061224489797
0.026025098096635214,-0.9183673469387754,-2.2653061224489797
0.010852839503527658,-0.795918367346939,-2.2653061224489797
0.00213941020224362,-0.6734693877551021,-2.2653061224489797
0.00023793499355734995,-0.5510204081632653,-2.2653061224489797
0.0007876480900793463,-0.4285714285714288,-2.2653061224489797
0.007383148577779892,-0.30612244897959195,-2.2653061224489797
0.03306749695872428,-0.18367346938775508,-2.2653061224489797
0.06998202414407538,-0.06122448979591866,-2.2653061224489797
0.06998202414407548,0.06122448979591821,-2.2653061224489797
0.03306749695872428,0.18367346938775508,-2.2653061224489797
0.007383148577779892,0.30612244897959195,-2.2653061224489797
0.0007876480900793544,0.4285714285714284,-2.2653061224489797
0.00023793499355734995,0.5510204081632653,-2.2653061224489797
0.00213941020224362,0.6734693877551021,-2.2653061224489797
0.010852839503527612,0.7959183673469385,-2.2653061224489797
0.026025098096635214,0.9183673469387754,-2.2653061224489797
0.02948876431516483,1.0408163265306118,-2.2653061224489797
0.015788307403618446,1.1632653061224492,-2.2653061224489797
0.0039941959959058975,1.2857142857142856,-2.2653061224489797
0.00047746107260335105,1.408163265306122,-2.2653061224489797
2.6968784053804717e-05,1.5306122448979593,-2.2653061224489797
7.197796457273358e-07,1.6530612244897958,-2.2653061224489797
9.07721361570254e-09,1.7755102040816322,-2.2653061224489797
5.409041949016058e-11,1.8979591836734695,-2.2653061224489797
1.5230106571858003e-13,2.020408163265306,-2.2653061224489797
2.0262840884388822e-16,2.1428571428571423,-2.2653061224489797
1.2738330863444562e-19,2.2653061224489797,-2.2653061224489797
3.783898819421384e-23,2.387755102040816,-2.2653061224489797
5.311061176828306e-27,2.5102040816326525,-2.2653061224489797
3.5223936707354394e-31,2.63265306122449,-2.2653061224489797
1.1038480105501729e-35,2.7551020408163263,-2.2653061224489797
1.6345396707931408e-40,2.8775510204081627,-2.2653061224489797
1.1436587335900574e-45,3.0,-2.2653061224489797
1.4979838223104202e-45,-3.0,-2.142857142857143
2.1409480921695007e-40,-2.877551020408163,-2.142857142857143
1.4458390545429454e-35,-2.7551020408163267,-2.142857142857143
4.613691636845973e-31,-2.63265306122449,-2.142857142857143
6.956519010889915e-27,-2.510204081632653,-2.142857142857143
4.956215565249673e-23,-2.387755102040816,-2.142857142857143
1.6684884219594008e-19,-2.2653061224489797,-2.142857142857143
2.654061648581291e-16,-2.142857142857143,-2.142857142857143
1.9948654774917134e-13,-2.020408163265306,-2.142857142857143
7.084855906612516e-11,-1.8979591836734695,-2.142857142857143
1.1889490062559295e-08,-1.7755102040816326,-2.142857142857143
9.427797237583638e-07,-1.653061224489796,-2.142857142857143
3.532417585197561e-05,-1.5306122448979593,-2.142857142857143
0.0006253867010638953,-1.4081632653061225,-2.142857142857143
0.005231666413478189,-1.2857142857142858,-2.142857142857143
0.020679795797163007,-1.163265306122449,-2.142857142857143
0.038624889214439316,-1.0408163265306123,-2.142857142857143
0.03408811980163275,-0.9183673469387754,-2.142857142857143
0.014215235301340693,-0.795918367346939,-2.142857142857143
0.0028022361724870807,-0.6734693877551021,-2.142857142857143
0.00031165133500235694,-0.5510204081632653,-2.142857142857143
0.0010316749760733216,-0.4285714285714288,-2.142857142857143
0.009670574623699682,-0.30612244897959195,-2.142857142857143
0.04331237460406948,-0.18367346938775508,-2.142857142857143
0.09166365537321167,-0.06122448979591866,-2.142857142857143
0.09166365537321179,0.06122448979591821,-2.142857142857143
0.04331237460406948,0.18367346938775508,-2.142857142857143
0.009670574623699682,0.30612244897959195,-2.142857142857143
0.0010316749760733322,0.4285714285714284,-2.142857142857143
0.00031165133500235694,0.5510204081632653,-2.142857142857143
0.0028022361724870807,0.6734693877551021,-2.142857142857143
0.01421523530134063,0.7959183673469385,-2.142857142857143
0.03408811980163275,0.9183673469387754,-2.142857142857143
0.03862488921443935,1.0408163265306118,-2.142857142857143
0.020679795797162972,1.1632653061224492,-2.142857142857143
0.005231666413478207,1.2857142857142856,-2.142857142857143
0.0006253867010639009,1.408163265306122,-2.142857142857143
3.532417585197561e-05,1.5306122448979593,-2.142857142857143
9.427797237583689e-07,1.6530612244897958,-2.142857142857143
1.1889490062559506e-08,1.7755102040816322,-2.142857142857143
7.084855906612516e-11,1.8979591836734695,-2.142857142857143
1.9948654774917134e-13,2.020408163265306,-2.142857142857143
2.6540616485813476e-16,2.1428571428571423,-2.142857142857143
1.6684884219594008e-19,2.2653061224489797,-2.142857142857143
4.956215565249673e-23,2.387755102040816,-2.142857142857143
6.956519010890162e-27,2.5102040816326525,-2.142857142857143
4.613691636845973e-31,2.63265306122449,-2.142857142857143
1.445839054543007e-35,2.7551020408163263,-2.142857142857143
2.140948092169592e-40,2.8775510204081627,-2.142857142857143
1.4979838223104202e-45,3.0,-2.142857142857143
1.932885336946298e-45,-3.0,-2.020408163265306
2.762517934362603e-40,-2.877551020408163,-2.020408163265306
1.8656016617055545e-35,-2.7551020408163267,-2.020408163265306
5.953159694539989e-31,-2.63265306122449,-2.020408163265306
8.97616742722793e-27,-2.510204081632653,-2.020408163265306
6.395126736442723e-23,-2.387755102040816,-2.020408163265306
2.1528916118038487e-19,-2.2653061224489797,-2.020408163265306
3.4246009653041464e-16,-2.142857142857143,-2.020408163265306
2.5740239468521307e-13,-2.020408163265306,-2.020408163265306
9.14176367749245e-11,-1.8979591836734695,-2.020408163265306
1.5341301196594188e-08,-1.7755102040816326,-2.020408163265306
1.216491845160394e-06,-1.653061224489796,-2.020408163265306
4.557965214783688e-05,-1.5306122448979593,-2.020408163265306
0.0008069518284538094,-1.4081632653061225,-2.020408163265306
0.006750547734761119,-1.2857142857142858,-2.020408163265306
0.02668364869637214,-1.163265306122449,-2.020408163265306
0.049838643710194856,-1.0408163265306123,-2.020408163265306
0.043984738651597306,-0.9183673469387754,-2.020408163265306
0.01834226743038148,-0.795918367346939,-2.020408163265306
0.0036157941946975015,-0.6734693877551021,-2.020408163265306
0.0004021313759828869,-0.5510204081632653,-2.020408163265306
0.0013311955737084818,-0.4285714285714288,-2.020408163265306
0.012478180078850388,-0.30612244897959195,-2.020408163265306
0.055887021297338496,-0.18367346938775508,-2.020408163265306
0.11827586704408623,-0.06122448979591866,-2.020408163265306
0.11827586704408638,0.06122448979591821,-2.020408163265306
0.055887021297338496,0.18367346938775508,-2.020408163265306
0.012478180078850388,0.30612244897959195,-2.020408163265306
0.0013311955737084944,0.4285714285714284,-2.020408163265306
0.0004021313759828869,0.5510204081632653,-2.020408163265306
0.0036157941946975015,0.6734693877551021,-2.020408163265306
0.0183422674303814,0.7959183673469385,-2.020408163265306
0.043984738651597306,0.9183673469387754,-2.020408163265306
0.0498386437101949,1.0408163265306118,-2.020408163265306
0.02668364869637209,1.1632653061224492,-2.020408163265306
0.0067505477347611365,1.2857142857142856,-2.020408163265306
0.0008069518284538167,1.408163265306122,-2.020408163265306
4.557965214783688e-05,1.5306122448979593,-2.020408163265306
1.2164918451603985e-06,1.6530612244897958,-2.020408163265306
1.5341301196594406e-08,1.7755102040816322,-2.020408163265306
9.14176367749245e-11,1.8979591836734695,-2.020408163265306
2.5740239468521307e-13,2.020408163265306,-2.020408163265306
3.4246009653042194e-16,2.1428571428571423,-2.020408163265306
2.1528916118038487e-19,2.2653061224489797,-2.020408163265306
6.395126736442723e-23,2.387755102040816,-2.020408163265306
8.97616742722825e-27,2.5102040816326525,-2.020408163265306
5.953159694539989e-31,2.63265306122449,-2.020408163265306
1.865601661705634e-35,2.7551020408163263,-2.020408163265306
2.762517934362721e-40,2.8775510204081627,-2.020408163265306
1.932885336946298e-45,3.0,-2.020408163265306
2.4569332389925406e-45,-3.0,-1.8979591836734695
3.511497555758564e-40,-2.877551020408163,-1.8979591836734695
2.3714074734539946e-35,-2.7551020408163267,-1.8979591836734695
7.567192761498171e-31,-2.63265306122449,-1.8979591836734695
1.1409804652748023e-26,-2.510204081632653,-1.8979591836734695
8.128986829171877e-23,-2.387755102040816,-1.8979591836734695
2.736588073737363e-19,-2.2653061224489797,-1.8979591836734695
4.3530859182959423e-16,-2.142857142857143,-1.8979591836734695
3.271898685400089e-13,-2.020408163265306,-1.8979591836734695
1.1620297703603346e-10,-1.8979591836734695,-1.8979591836734695
1.9500666759083144e-08,-1.7755102040816326,-1.8979591836734695
1.5463096502454104e-06,-1.653061224489796,-1.8979591836734695
5.7937302458230876e-05,-1.5306122448979593,-1.8979591836734695
0.001025734290439722,-1.4081632653061225,-1.8979591836734695
0.008580770309501835,-1.2857142857142858,-1.8979591836734695
0.03391817515843548,-1.163265306122449,-1.8979591836734695
0.06335100069171111,-1.0408163265306123,-1.8979591836734695
0.055909972689968675,-0.9183673469387754,-1.8979591836734695
0.023315261214300487,-0.795918367346939,-1.8979591836734695
0.004596115854623661,-0.6734693877551021,-1.8979591836734695
0.0005111580729641609,-0.5510204081632653,-1.8979591836734695
0.0016921120928007505,-0.4285714285714288,-1.8979591836734695
0.015861290275137305,-0.30612244897959195,-1.8979591836734695
0.0710392270193567,-0.18367346938775508,-1.8979591836734695
0.15034306668722433,-0.06122448979591866,-1.8979591836734695
0.15034306668722452,0.06122448979591821,-1.8979591836734695
0.0710392270193567,0.18367346938775508,-1.8979591836734695
0.015861290275137305,0.30612244897959195,-1.8979591836734695
0.0016921120928007666,0.4285714285714284,-1.8979591836734695
0.0005111580729641609,0.5510204081632653,-1.8979591836734695
0.004596115854623661,0.6734693877551021,-1.8979591836734695
0.023315261214300387,0.7959183673469385,-1.8979591836734695
0.055909972689968675,0.9183673469387754,-1.8979591836734695
0.06335100069171117,1.0408163265306118,-1.8979591836734695
0.033918175158435426,1.1632653061224492,-1.8979591836734695
0.008580770309501867,1.2857142857142856,-1.8979591836734695
0.0010257342904397308,1.408163265306122,-1.8979591836734695
5.7937302458230876e-05,1.5306122448979593,-1.8979591836734695
1.5463096502454185e-06,1.6530612244897958,-1.8979591836734695
1.950066675908349e-08,1.7755102040816322,-1.8979591836734695
1.1620297703603346e-10,1.8979591836734695,-1.8979591836734695
3.271898685400089e-13,2.020408163265306,-1.8979591836734695
